employee_id,business_travel,business_travel_allowance_percent,business_travel_allowance_rs,performance,performance_bonus_percent,performance_bonus_rs,over_time,over_time_incentive_percent,over_time_incentive_rs,monthly_salary_rs,yearly_salary_rs,marital_status,marital_allowance_percent,marital_allowance_rs,home_distance_km,office_travel_allowance_01,office_travel_allowance_rs,years_at_company,range_years_at_company,training_months,yearly_package_rs,yearly_package_lpa,range_yearly_package
1453,Rarely,2,1161.28,Good,5,34838.4,No,0,0,58064,696768,Divorced,0,0,8,0,0,13,10-15 yrs,5,732767.68,7.3,6-9 LPA
1457,Rarely,2,1473.76,Average,0,0,No,0,0,73688,884256,Divorced,0,0,9,0,0,7,5-10 yrs,1,885729.76,8.9,6-9 LPA
1458,No Travel,0,0,Excellent,15,135316.8,Yes,10,7517.6,75176,902112,Single,0,0,2,1,10400,1,0-5 yrs,2,1055346.4,10.6,9-12 LPA
1459,Frequently,5,5470,Average,0,0,No,0,0,109400,1312800,Single,0,0,1,0,0,10,5-10 yrs,2,1318270,13.2,12-15 LPA
1460,Rarely,2,2113.6,Good,5,63408,Yes,10,10568,105680,1268160,Divorced,0,0,20,0,0,7,5-10 yrs,2,1344249.6,13.4,12-15 LPA
1461,Rarely,2,2128.48,Good,5,63854.4,No,0,0,106424,1277088,Single,0,0,8,0,0,3,0-5 yrs,3,1343070.88,13.4,12-15 LPA
1464,Frequently,5,5246.8,Average,0,0,Yes,10,10493.6,104936,1259232,Married,5,5246.8,2,0,0,2,0-5 yrs,2,1280219.2,12.8,12-15 LPA
1465,Rarely,2,1518.4,Good,5,45552,Yes,10,7592,75920,911040,Married,5,3796,29,0,0,3,0-5 yrs,4,969498.4,9.7,9-12 LPA
1466,Rarely,2,2128.48,Average,0,0,No,0,0,106424,1277088,Divorced,0,0,7,0,0,2,0-5 yrs,3,1279216.48,12.8,12-15 LPA
1467,Rarely,2,1473.76,Good,5,44212.8,No,0,0,73688,884256,Married,5,3684.4,9,0,0,2,0-5 yrs,0,933626.96,9.3,9-12 LPA
1468,No Travel,0,0,Average,0,0,No,0,0,75920,911040,Divorced,0,0,8,0,0,9,5-10 yrs,5,911040,9.1,9-12 LPA
1469,Rarely,2,1949.92,Good,5,58497.6,No,0,0,97496,1169952,Single,0,0,5,0,0,5,0-5 yrs,4,1230399.52,12.3,12-15 LPA
1471,No Travel,0,0,Average,0,0,No,0,0,101960,1223520,Single,0,0,5,0,0,5,0-5 yrs,5,1223520,12.2,12-15 LPA
1472,Rarely,2,1280.32,Average,0,0,No,0,0,64016,768192,Single,0,0,2,0,0,9,5-10 yrs,2,769472.32,7.7,6-9 LPA
1473,Rarely,2,2128.48,Average,0,0,No,0,0,106424,1277088,Married,5,5321.2,5,0,0,3,0-5 yrs,0,1284537.68,12.8,12-15 LPA
1474,Rarely,2,1711.84,Average,0,0,No,0,0,85592,1027104,Divorced,0,0,2,0,0,3,0-5 yrs,3,1028815.84,10.3,9-12 LPA
1475,Rarely,2,1429.12,Average,0,0,No,0,0,71456,857472,Single,0,0,20,0,0,5,0-5 yrs,3,858901.12,8.6,6-9 LPA
1477,Frequently,5,3758.8,Average,0,0,No,0,0,75176,902112,Married,5,3758.8,7,0,0,4,0-5 yrs,2,909629.6,9.1,9-12 LPA
1478,Rarely,2,1905.28,Good,5,57158.4,No,0,0,95264,1143168,Single,0,0,3,0,0,13,10-15 yrs,2,1202231.68,12,9-12 LPA
1479,Rarely,2,2128.48,Good,5,63854.4,No,0,0,106424,1277088,Married,5,5321.2,16,0,0,2,0-5 yrs,2,1348392.08,13.5,12-15 LPA
1480,Frequently,5,4502.8,Average,0,0,No,0,0,90056,1080672,Single,0,0,9,0,0,12,10-15 yrs,3,1085174.8,10.9,9-12 LPA
1481,Frequently,5,4688.8,Average,0,0,No,0,0,93776,1125312,Married,5,4688.8,1,0,0,1,0-5 yrs,4,1134689.6,11.3,9-12 LPA
1482,No Travel,0,0,Average,0,0,No,0,0,82616,991392,Divorced,0,0,7,0,0,1,0-5 yrs,2,991392,9.9,9-12 LPA
1483,Rarely,2,2083.84,Excellent,15,187545.6,No,0,0,104192,1250304,Married,5,5209.6,1,1,5200,12,10-15 yrs,2,1450343.04,14.5,12-15 LPA
1484,Rarely,2,1220.8,Average,0,0,No,0,0,61040,732480,Divorced,0,0,7,0,0,8,5-10 yrs,3,733700.8,7.3,6-9 LPA
1485,Frequently,5,4391.2,Average,0,0,No,0,0,87824,1053888,Divorced,0,0,15,0,0,14,10-15 yrs,3,1058279.2,10.6,9-12 LPA
1486,Frequently,5,5172.4,Good,5,62068.8,No,0,0,103448,1241376,Married,5,5172.4,1,0,0,3,0-5 yrs,3,1313789.6,13.1,12-15 LPA
1487,Frequently,5,3647.2,Average,0,0,No,0,0,72944,875328,Single,0,0,13,0,0,5,0-5 yrs,4,878975.2,8.8,6-9 LPA
1489,Rarely,2,1295.2,Excellent,15,116568,Yes,10,6476,64760,777120,Single,0,0,24,1,124800,15,10-15 yrs,2,1026259.2,10.3,9-12 LPA
1492,Rarely,2,1830.88,Average,0,0,No,0,0,91544,1098528,Married,5,4577.2,7,0,0,1,0-5 yrs,3,1104936.08,11,9-12 LPA
1494,Frequently,5,5060.8,Average,0,0,Yes,10,10121.6,101216,1214592,Single,0,0,9,0,0,0,0-5 yrs,2,1229774.4,12.3,12-15 LPA
1495,No Travel,0,0,Average,0,0,No,0,0,93032,1116384,Married,5,4651.6,13,0,0,1,0-5 yrs,2,1121035.6,11.2,9-12 LPA
1496,Frequently,5,4949.2,Good,5,59390.4,Yes,10,9898.4,98984,1187808,Single,0,0,2,0,0,2,0-5 yrs,2,1262046,12.6,12-15 LPA
1497,Rarely,2,1845.76,Average,0,0,No,0,0,92288,1107456,Divorced,0,0,19,0,0,10,5-10 yrs,3,1109301.76,11.1,9-12 LPA
1499,Rarely,2,1384.48,Excellent,15,124603.2,No,0,0,69224,830688,Divorced,0,0,1,1,5200,5,0-5 yrs,3,961875.68,9.6,9-12 LPA
1501,Rarely,2,1146.4,Good,5,34392,Yes,10,5732,57320,687840,Married,5,2866,4,0,0,3,0-5 yrs,2,731976.4,7.3,6-9 LPA
1502,Rarely,2,1920.16,Average,0,0,No,0,0,96008,1152096,Married,5,4800.4,4,0,0,5,0-5 yrs,5,1158816.56,11.6,9-12 LPA
1503,Rarely,2,1860.64,Good,5,55819.2,Yes,10,9303.2,93032,1116384,Married,5,4651.6,14,0,0,5,0-5 yrs,4,1188018.64,11.9,9-12 LPA
1504,Frequently,5,3163.6,Average,0,0,No,0,0,63272,759264,Single,0,0,2,0,0,0,0-5 yrs,2,762427.6,7.6,6-9 LPA
1506,Rarely,2,1771.36,Average,0,0,No,0,0,88568,1062816,Divorced,0,0,1,0,0,1,0-5 yrs,2,1064587.36,10.6,9-12 LPA
1507,Frequently,5,3796,Average,0,0,No,0,0,75920,911040,Single,0,0,7,0,0,4,0-5 yrs,5,914836,9.1,9-12 LPA
1509,Rarely,2,1339.84,Excellent,15,120585.6,No,0,0,66992,803904,Married,5,3349.6,3,1,15600,3,0-5 yrs,3,944779.04,9.4,9-12 LPA
1513,Frequently,5,5358.4,Average,0,0,No,0,0,107168,1286016,Married,5,5358.4,2,0,0,3,0-5 yrs,3,1296732.8,13,12-15 LPA
1514,Rarely,2,2128.48,Average,0,0,No,0,0,106424,1277088,Married,5,5321.2,29,0,0,8,5-10 yrs,2,1284537.68,12.8,12-15 LPA
1515,Rarely,2,1726.72,Good,5,51801.6,Yes,10,8633.6,86336,1036032,Single,0,0,8,0,0,0,0-5 yrs,6,1098193.92,11,9-12 LPA
1516,Rarely,2,1652.32,Excellent,15,148708.8,No,0,0,82616,991392,Single,0,0,10,1,52000,5,0-5 yrs,5,1193753.12,11.9,9-12 LPA
1520,Frequently,5,4986.4,Good,5,59836.8,No,0,0,99728,1196736,Divorced,0,0,11,0,0,14,10-15 yrs,2,1261559.2,12.6,12-15 LPA
1522,Rarely,2,2188,Average,0,0,No,0,0,109400,1312800,Single,0,0,1,0,0,9,5-10 yrs,2,1314988,13.1,12-15 LPA
1523,Rarely,2,1176.16,Average,0,0,No,0,0,58808,705696,Married,5,2940.4,28,0,0,20,15-20 yrs,1,709812.56,7.1,6-9 LPA
1525,Rarely,2,1176.16,Good,5,35284.8,No,0,0,58808,705696,Single,0,0,6,0,0,2,0-5 yrs,3,742156.96,7.4,6-9 LPA
1527,Rarely,2,1458.88,Average,0,0,No,0,0,72944,875328,Married,5,3647.2,3,0,0,13,10-15 yrs,2,880434.08,8.8,6-9 LPA
1529,Rarely,2,2054.08,Good,5,61622.4,No,0,0,102704,1232448,Single,0,0,16,0,0,11,10-15 yrs,3,1296124.48,13,12-15 LPA
1533,Rarely,2,2143.36,Average,0,0,No,0,0,107168,1286016,Single,0,0,20,0,0,4,0-5 yrs,2,1288159.36,12.9,12-15 LPA
1534,Rarely,2,1979.68,Average,0,0,No,0,0,98984,1187808,Single,0,0,9,0,0,5,0-5 yrs,3,1189787.68,11.9,9-12 LPA
1535,Rarely,2,1652.32,Average,0,0,Yes,10,8261.6,82616,991392,Married,5,4130.8,1,0,0,10,5-10 yrs,3,1005436.72,10.1,9-12 LPA
1537,Frequently,5,2977.6,Average,0,0,No,0,0,59552,714624,Single,0,0,3,0,0,7,5-10 yrs,2,717601.6,7.2,6-9 LPA
1539,Frequently,5,5023.6,Average,0,0,Yes,10,10047.2,100472,1205664,Single,0,0,22,0,0,32,30-35 yrs,2,1220734.8,12.2,12-15 LPA
1541,Rarely,2,1518.4,Excellent,15,136656,Yes,10,7592,75920,911040,Married,5,3796,7,1,36400,11,10-15 yrs,4,1097002.4,11,9-12 LPA
1542,Rarely,2,1711.84,Average,0,0,No,0,0,85592,1027104,Married,5,4279.6,2,0,0,1,0-5 yrs,3,1033095.44,10.3,9-12 LPA
1543,Rarely,2,1399.36,Good,5,41980.8,No,0,0,69968,839616,Married,5,3498.4,13,0,0,10,5-10 yrs,2,886494.56,8.9,6-9 LPA
1544,Rarely,2,1280.32,Average,0,0,No,0,0,64016,768192,Married,5,3200.8,8,0,0,7,5-10 yrs,3,772673.12,7.7,6-9 LPA
1545,Rarely,2,1354.72,Average,0,0,No,0,0,67736,812832,Single,0,0,25,0,0,5,0-5 yrs,2,814186.72,8.1,6-9 LPA
1546,Rarely,2,2143.36,Good,5,64300.8,No,0,0,107168,1286016,Married,5,5358.4,28,0,0,5,0-5 yrs,3,1357818.56,13.6,12-15 LPA
1547,Frequently,5,3238,Average,0,0,Yes,10,6476,64760,777120,Married,5,3238,2,0,0,20,15-20 yrs,3,790072,7.9,6-9 LPA
1548,Rarely,2,1399.36,Average,0,0,No,0,0,69968,839616,Married,5,3498.4,9,0,0,8,5-10 yrs,5,844513.76,8.4,6-9 LPA
1549,Rarely,2,1875.52,Average,0,0,Yes,10,9377.6,93776,1125312,Married,5,4688.8,28,0,0,15,10-15 yrs,3,1141253.92,11.4,9-12 LPA
1550,Rarely,2,1265.44,Excellent,15,113889.6,Yes,10,6327.2,63272,759264,Single,0,0,6,1,31200,21,20-25 yrs,2,911946.24,9.1,9-12 LPA
1551,Rarely,2,1548.16,Average,0,0,No,0,0,77408,928896,Divorced,0,0,21,0,0,1,0-5 yrs,3,930444.16,9.3,9-12 LPA
1552,No Travel,0,0,Good,5,53140.8,Yes,10,8856.8,88568,1062816,Divorced,0,0,8,0,0,2,0-5 yrs,2,1124813.6,11.2,9-12 LPA
1553,Rarely,2,1682.08,Average,0,0,No,0,0,84104,1009248,Divorced,0,0,1,0,0,10,5-10 yrs,4,1010930.08,10.1,9-12 LPA
1554,Rarely,2,2158.24,Excellent,15,194241.6,No,0,0,107912,1294944,Married,5,5395.6,28,1,145600,5,0-5 yrs,5,1642339.44,16.4,15+ LPA
1555,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Married,5,4242.4,5,0,0,7,5-10 yrs,2,1024115.36,10.2,9-12 LPA
1556,Rarely,2,1741.6,Excellent,15,156744,Yes,10,8708,87080,1044960,Single,0,0,2,1,10400,3,0-5 yrs,3,1222553.6,12.2,12-15 LPA
1557,Rarely,2,2128.48,Average,0,0,No,0,0,106424,1277088,Divorced,0,0,16,0,0,8,5-10 yrs,2,1279216.48,12.8,12-15 LPA
1558,Rarely,2,2054.08,Good,5,61622.4,No,0,0,102704,1232448,Married,5,5135.2,9,0,0,1,0-5 yrs,2,1301259.68,13,12-15 LPA
1560,Rarely,2,1384.48,Average,0,0,No,0,0,69224,830688,Married,5,3461.2,8,0,0,2,0-5 yrs,6,835533.68,8.4,6-9 LPA
1562,Rarely,2,1652.32,Average,0,0,No,0,0,82616,991392,Married,5,4130.8,1,0,0,10,5-10 yrs,4,997175.12,10,9-12 LPA
1563,Frequently,5,4391.2,Average,0,0,No,0,0,87824,1053888,Married,5,4391.2,10,0,0,6,5-10 yrs,2,1062670.4,10.6,9-12 LPA
1564,Rarely,2,1711.84,Good,5,51355.2,No,0,0,85592,1027104,Single,0,0,1,0,0,3,0-5 yrs,3,1080171.04,10.8,9-12 LPA
1568,Rarely,2,1191.04,Average,0,0,No,0,0,59552,714624,Married,5,2977.6,29,0,0,4,0-5 yrs,3,718792.64,7.2,6-9 LPA
1569,Rarely,2,1726.72,Average,0,0,Yes,10,8633.6,86336,1036032,Divorced,0,0,2,0,0,1,0-5 yrs,2,1046392.32,10.5,9-12 LPA
1572,Rarely,2,1860.64,Good,5,55819.2,No,0,0,93032,1116384,Married,5,4651.6,2,0,0,33,30-35 yrs,4,1178715.44,11.8,9-12 LPA
1573,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Married,5,4763.2,2,0,0,5,0-5 yrs,2,1149836.48,11.5,9-12 LPA
1574,No Travel,0,0,Average,0,0,No,0,0,81128,973536,Married,5,4056.4,1,0,0,6,5-10 yrs,3,977592.4,9.8,9-12 LPA
1576,Rarely,2,1667.2,Average,0,0,No,0,0,83360,1000320,Married,5,4168,15,0,0,8,5-10 yrs,3,1006155.2,10.1,9-12 LPA
1577,Rarely,2,1220.8,Average,0,0,No,0,0,61040,732480,Single,0,0,7,0,0,1,0-5 yrs,4,733700.8,7.3,6-9 LPA
1578,Rarely,2,1592.8,Excellent,15,143352,No,0,0,79640,955680,Married,5,3982,26,1,135200,36,35-40 yrs,3,1239806.8,12.4,12-15 LPA
1580,Rarely,2,1369.6,Good,5,41088,No,0,0,68480,821760,Married,5,3424,1,0,0,2,0-5 yrs,3,867641.6,8.7,6-9 LPA
1581,Rarely,2,2024.32,Excellent,15,182188.8,No,0,0,101216,1214592,Married,5,5060.8,3,1,15600,1,0-5 yrs,5,1419465.92,14.2,12-15 LPA
1582,Rarely,2,1890.4,Average,0,0,No,0,0,94520,1134240,Married,5,4726,14,0,0,9,5-10 yrs,3,1140856.4,11.4,9-12 LPA
1583,Rarely,2,2039.2,Average,0,0,No,0,0,101960,1223520,Single,0,0,16,0,0,3,0-5 yrs,5,1225559.2,12.3,12-15 LPA
1585,Rarely,2,1786.24,Average,0,0,No,0,0,89312,1071744,Single,0,0,1,0,0,1,0-5 yrs,5,1073530.24,10.7,9-12 LPA
1586,Rarely,2,1994.56,Good,5,59836.8,Yes,10,9972.8,99728,1196736,Single,0,0,3,0,0,10,5-10 yrs,3,1268540.16,12.7,12-15 LPA
1587,Rarely,2,1458.88,Good,5,43766.4,Yes,10,7294.4,72944,875328,Single,0,0,10,0,0,5,0-5 yrs,4,927847.68,9.3,9-12 LPA
1588,Rarely,2,1265.44,Average,0,0,No,0,0,63272,759264,Married,5,3163.6,6,0,0,7,5-10 yrs,3,763693.04,7.6,6-9 LPA
1590,Frequently,5,4986.4,Good,5,59836.8,No,0,0,99728,1196736,Divorced,0,0,2,0,0,6,5-10 yrs,0,1261559.2,12.6,12-15 LPA
1591,Rarely,2,1577.92,Good,5,47337.6,Yes,10,7889.6,78896,946752,Married,5,3944.8,9,0,0,1,0-5 yrs,2,1007501.92,10.1,9-12 LPA
1592,Rarely,2,1369.6,Good,5,41088,No,0,0,68480,821760,Married,5,3424,10,0,0,2,0-5 yrs,2,867641.6,8.7,6-9 LPA
1594,Frequently,5,4726,Average,0,0,Yes,10,9452,94520,1134240,Married,5,4726,6,0,0,3,0-5 yrs,3,1153144,11.5,9-12 LPA
1595,Rarely,2,2083.84,Excellent,15,187545.6,No,0,0,104192,1250304,Single,0,0,9,1,46800,1,0-5 yrs,2,1486733.44,14.9,12-15 LPA
1596,Rarely,2,1384.48,Good,5,41534.4,No,0,0,69224,830688,Married,5,3461.2,28,0,0,10,5-10 yrs,3,877068.08,8.8,6-9 LPA
1597,Frequently,5,5172.4,Average,0,0,No,0,0,103448,1241376,Married,5,5172.4,10,0,0,8,5-10 yrs,3,1251720.8,12.5,12-15 LPA
1598,Rarely,2,1949.92,Good,5,58497.6,No,0,0,97496,1169952,Married,5,4874.8,14,0,0,5,0-5 yrs,2,1235274.32,12.4,12-15 LPA
1599,Rarely,2,1994.56,Average,0,0,No,0,0,99728,1196736,Divorced,0,0,27,0,0,6,5-10 yrs,0,1198730.56,12,9-12 LPA
1601,Rarely,2,1637.44,Good,5,49123.2,No,0,0,81872,982464,Married,5,4093.6,7,0,0,1,0-5 yrs,5,1037318.24,10.4,9-12 LPA
1602,Rarely,2,1533.28,Good,5,45998.4,No,0,0,76664,919968,Single,0,0,1,0,0,26,25-30 yrs,5,967499.68,9.7,9-12 LPA
1604,Rarely,2,1458.88,Good,5,43766.4,Yes,10,7294.4,72944,875328,Married,5,3647.2,24,0,0,1,0-5 yrs,3,931494.88,9.3,9-12 LPA
1605,No Travel,0,0,Average,0,0,Yes,10,9824,98240,1178880,Married,5,4912,26,0,0,4,0-5 yrs,2,1193616,11.9,9-12 LPA
1606,Frequently,5,3275.2,Good,5,39302.4,Yes,10,6550.4,65504,786048,Married,5,3275.2,20,0,0,30,25-30 yrs,3,838451.2,8.4,6-9 LPA
1607,Rarely,2,1220.8,Good,5,36624,No,0,0,61040,732480,Married,5,3052,5,0,0,3,0-5 yrs,3,773376.8,7.7,6-9 LPA
1608,Rarely,2,1161.28,Average,0,0,Yes,10,5806.4,58064,696768,Divorced,0,0,7,0,0,22,20-25 yrs,4,703735.68,7,6-9 LPA
1609,Rarely,2,1414.24,Average,0,0,No,0,0,70712,848544,Married,5,3535.6,7,0,0,6,5-10 yrs,3,853493.84,8.5,6-9 LPA
1611,Rarely,2,1444,Average,0,0,Yes,10,7220,72200,866400,Single,0,0,5,0,0,10,5-10 yrs,3,875064,8.8,6-9 LPA
1612,No Travel,0,0,Good,5,44212.8,No,0,0,73688,884256,Married,5,3684.4,26,0,0,10,5-10 yrs,2,932153.2,9.3,9-12 LPA
1613,Frequently,5,3758.8,Average,0,0,No,0,0,75176,902112,Single,0,0,2,0,0,5,0-5 yrs,3,905870.8,9.1,9-12 LPA
1614,Rarely,2,1830.88,Average,0,0,Yes,10,9154.4,91544,1098528,Married,5,4577.2,12,0,0,3,0-5 yrs,2,1114090.48,11.1,9-12 LPA
1615,Frequently,5,3312.4,Average,0,0,No,0,0,66248,794976,Divorced,0,0,10,0,0,9,5-10 yrs,3,798288.4,8,6-9 LPA
1617,Rarely,2,1949.92,Average,0,0,No,0,0,97496,1169952,Married,5,4874.8,25,0,0,9,5-10 yrs,3,1176776.72,11.8,9-12 LPA
1618,Rarely,2,1830.88,Average,0,0,No,0,0,91544,1098528,Married,5,4577.2,10,0,0,7,5-10 yrs,3,1104936.08,11,9-12 LPA
1619,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Divorced,0,0,19,0,0,7,5-10 yrs,3,1019872.96,10.2,9-12 LPA
1621,Rarely,2,1414.24,Average,0,0,No,0,0,70712,848544,Married,5,3535.6,18,0,0,16,15-20 yrs,2,853493.84,8.5,6-9 LPA
1622,Rarely,2,1280.32,Excellent,15,115228.8,No,0,0,64016,768192,Divorced,0,0,27,1,140400,5,0-5 yrs,5,1025101.12,10.3,9-12 LPA
1623,Rarely,2,2143.36,Good,5,64300.8,No,0,0,107168,1286016,Single,0,0,5,0,0,2,0-5 yrs,2,1352460.16,13.5,12-15 LPA
1624,Frequently,5,4354,Average,0,0,Yes,10,8708,87080,1044960,Single,0,0,3,0,0,0,0-5 yrs,2,1058022,10.6,9-12 LPA
1625,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Married,5,5395.6,26,0,0,5,0-5 yrs,2,1302497.84,13,12-15 LPA
1627,Rarely,2,1830.88,Good,5,54926.4,No,0,0,91544,1098528,Divorced,0,0,3,0,0,10,5-10 yrs,3,1155285.28,11.6,9-12 LPA
1628,Rarely,2,1890.4,Average,0,0,No,0,0,94520,1134240,Married,5,4726,15,0,0,18,15-20 yrs,2,1140856.4,11.4,9-12 LPA
1630,No Travel,0,0,Average,0,0,No,0,0,73688,884256,Married,5,3684.4,8,0,0,14,10-15 yrs,5,887940.4,8.9,6-9 LPA
1631,Rarely,2,1964.8,Good,5,58944,No,0,0,98240,1178880,Married,5,4912,19,0,0,4,0-5 yrs,2,1244700.8,12.4,12-15 LPA
1633,Frequently,5,4763.2,Average,0,0,No,0,0,95264,1143168,Single,0,0,4,0,0,9,5-10 yrs,2,1147931.2,11.5,9-12 LPA
1635,Rarely,2,1577.92,Good,5,47337.6,No,0,0,78896,946752,Divorced,0,0,2,0,0,10,5-10 yrs,3,995667.52,10,9-12 LPA
1638,Rarely,2,1503.52,Good,5,45105.6,Yes,10,7517.6,75176,902112,Married,5,3758.8,2,0,0,5,0-5 yrs,6,959997.52,9.6,9-12 LPA
1639,Rarely,2,1518.4,Good,5,45552,No,0,0,75920,911040,Married,5,3796,10,0,0,13,10-15 yrs,3,961906.4,9.6,9-12 LPA
1640,Rarely,2,1756.48,Average,0,0,No,0,0,87824,1053888,Married,5,4391.2,10,0,0,8,5-10 yrs,2,1060035.68,10.6,9-12 LPA
1641,Rarely,2,1949.92,Good,5,58497.6,Yes,10,9749.6,97496,1169952,Single,0,0,16,0,0,4,0-5 yrs,2,1240149.12,12.4,12-15 LPA
1642,Frequently,5,3126.4,Average,0,0,Yes,10,6252.8,62528,750336,Married,5,3126.4,1,0,0,10,5-10 yrs,3,762841.6,7.6,6-9 LPA
1644,Frequently,5,5060.8,Excellent,15,182188.8,No,0,0,101216,1214592,Married,5,5060.8,4,1,20800,2,0-5 yrs,3,1427702.4,14.3,12-15 LPA
1645,Rarely,2,1577.92,Average,0,0,Yes,10,7889.6,78896,946752,Divorced,0,0,15,0,0,2,0-5 yrs,2,956219.52,9.6,9-12 LPA
1646,Frequently,5,2940.4,Average,0,0,Yes,10,5880.8,58808,705696,Single,0,0,2,0,0,6,5-10 yrs,2,714517.2,7.1,6-9 LPA
1647,Rarely,2,1979.68,Good,5,59390.4,No,0,0,98984,1187808,Married,5,4949.2,8,0,0,3,0-5 yrs,0,1254127.28,12.5,12-15 LPA
1648,Frequently,5,4986.4,Average,0,0,No,0,0,99728,1196736,Single,0,0,2,0,0,4,0-5 yrs,0,1201722.4,12,9-12 LPA
1649,Rarely,2,1786.24,Average,0,0,Yes,10,8931.2,89312,1071744,Single,0,0,7,0,0,4,0-5 yrs,3,1082461.44,10.8,9-12 LPA
1650,Rarely,2,1324.96,Average,0,0,No,0,0,66248,794976,Single,0,0,10,0,0,5,0-5 yrs,2,796300.96,8,6-9 LPA
1651,Rarely,2,1324.96,Average,0,0,No,0,0,66248,794976,Married,5,3312.4,5,0,0,3,0-5 yrs,6,799613.36,8,6-9 LPA
1653,Frequently,5,4614.4,Good,5,55372.8,No,0,0,92288,1107456,Divorced,0,0,2,0,0,7,5-10 yrs,6,1167443.2,11.7,9-12 LPA
1654,Rarely,2,1682.08,Excellent,15,151387.2,No,0,0,84104,1009248,Married,5,4205.2,12,1,62400,5,0-5 yrs,3,1228922.48,12.3,12-15 LPA
1655,Rarely,2,1771.36,Good,5,53140.8,No,0,0,88568,1062816,Married,5,4428.4,22,0,0,4,0-5 yrs,2,1122156.56,11.2,9-12 LPA
1656,Rarely,2,1444,Good,5,43320,No,0,0,72200,866400,Divorced,0,0,17,0,0,14,10-15 yrs,3,911164,9.1,9-12 LPA
1657,Rarely,2,1161.28,Good,5,34838.4,No,0,0,58064,696768,Single,0,0,2,0,0,2,0-5 yrs,3,732767.68,7.3,6-9 LPA
1658,Rarely,2,1682.08,Average,0,0,No,0,0,84104,1009248,Divorced,0,0,3,0,0,11,10-15 yrs,2,1010930.08,10.1,9-12 LPA
1659,Rarely,2,1845.76,Average,0,0,No,0,0,92288,1107456,Single,0,0,7,0,0,4,0-5 yrs,4,1109301.76,11.1,9-12 LPA
1661,Rarely,2,1310.08,Good,5,39302.4,Yes,10,6550.4,65504,786048,Married,5,3275.2,6,0,0,15,10-15 yrs,3,836486.08,8.4,6-9 LPA
1662,No Travel,0,0,Good,5,35731.2,No,0,0,59552,714624,Married,5,2977.6,1,0,0,3,0-5 yrs,6,753332.8,7.5,6-9 LPA
1664,Rarely,2,1875.52,Good,5,56265.6,No,0,0,93776,1125312,Divorced,0,0,3,0,0,5,0-5 yrs,3,1183453.12,11.8,9-12 LPA
1665,Rarely,2,2054.08,Excellent,15,184867.2,No,0,0,102704,1232448,Married,5,5135.2,22,1,114400,10,5-10 yrs,6,1538904.48,15.4,15+ LPA
1666,Rarely,2,1667.2,Excellent,15,150048,No,0,0,83360,1000320,Married,5,4168,15,1,78000,14,10-15 yrs,3,1234203.2,12.3,12-15 LPA
1667,Frequently,5,3089.2,Excellent,15,111211.2,Yes,10,6178.4,61784,741408,Single,0,0,12,1,62400,11,10-15 yrs,2,924286.8,9.2,9-12 LPA
1668,Frequently,5,5098,Good,5,61176,No,0,0,101960,1223520,Married,5,5098,1,0,0,13,10-15 yrs,4,1294892,12.9,12-15 LPA
1669,Rarely,2,1339.84,Average,0,0,Yes,10,6699.2,66992,803904,Divorced,0,0,5,0,0,10,5-10 yrs,3,811943.04,8.1,6-9 LPA
1670,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Divorced,0,0,2,0,0,6,5-10 yrs,5,1252387.84,12.5,12-15 LPA
1671,Rarely,2,1369.6,Average,0,0,No,0,0,68480,821760,Divorced,0,0,2,0,0,9,5-10 yrs,4,823129.6,8.2,6-9 LPA
1673,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Married,5,4242.4,5,0,0,10,5-10 yrs,2,1024115.36,10.2,9-12 LPA
1674,Rarely,2,1801.12,Good,5,54033.6,Yes,10,9005.6,90056,1080672,Divorced,0,0,16,0,0,2,0-5 yrs,2,1145512.32,11.5,9-12 LPA
1675,Frequently,5,3312.4,Excellent,15,119246.4,No,0,0,66248,794976,Single,0,0,2,1,10400,4,0-5 yrs,3,927934.8,9.3,9-12 LPA
1676,Rarely,2,1399.36,Average,0,0,No,0,0,69968,839616,Divorced,0,0,2,0,0,3,0-5 yrs,2,841015.36,8.4,6-9 LPA
1677,Rarely,2,1235.68,Average,0,0,No,0,0,61784,741408,Single,0,0,1,0,0,8,5-10 yrs,2,742643.68,7.4,6-9 LPA
1678,Rarely,2,1890.4,Good,5,56712,Yes,10,9452,94520,1134240,Single,0,0,23,0,0,2,0-5 yrs,2,1202294.4,12,9-12 LPA
1680,Rarely,2,1503.52,Average,0,0,No,0,0,75176,902112,Single,0,0,9,0,0,2,0-5 yrs,3,903615.52,9,6-9 LPA
1681,No Travel,0,0,Excellent,15,111211.2,Yes,10,6178.4,61784,741408,Divorced,0,0,16,1,83200,6,5-10 yrs,2,941997.6,9.4,9-12 LPA
1682,Rarely,2,1890.4,Average,0,0,No,0,0,94520,1134240,Married,5,4726,26,0,0,3,0-5 yrs,2,1140856.4,11.4,9-12 LPA
